enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,hit_counter
17097,city_103,0.92,Male,Has relevent experience,no_enrollment,,,4,,,never,40,not_hit
23406,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,,,>4,28,hit
33214,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,13,10000+,Pvt Ltd,1,34,hit
2717,city_136,0.897,,No relevent experience,Full time course,High School,,5,,,never,18,not_hit
2061,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,Other,15,<10,Early Stage Startup,1,55,not_hit
16897,city_21,0.624,Female,No relevent experience,Full time course,High School,,3,,,never,140,not_hit
4354,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,2,,,never,47,not_hit
32779,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,20,hit
2213,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,19,50-99,Pvt Ltd,>4,10,not_hit
21386,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,106,hit
24798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,23,hit
26203,city_46,0.762,,No relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,2,110,hit
29535,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,36,not_hit
2371,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,162,hit
18862,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,1000-4999,Pvt Ltd,1,43,hit
25837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,50-99,Pvt Ltd,>4,30,hit
8085,city_72,0.795,,Has relevent experience,Full time course,Graduate,STEM,10,50-99,,1,29,hit
10117,city_67,0.855,,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,75,hit
4883,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,Pvt Ltd,never,16,not_hit
12166,city_157,0.769,,No relevent experience,no_enrollment,High School,,1,,,,29,not_hit
27169,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,,,,145,hit
13295,city_74,0.579,,No relevent experience,Full time course,High School,,4,,,never,38,not_hit
15048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,46,hit
3681,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Funded Startup,3,38,hit
28021,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,2,64,hit
23035,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,20,hit
14610,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,1,11,hit
14556,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,never,25,hit
33174,city_139,0.487,Male,Has relevent experience,Part time course,Graduate,STEM,5,Oct-49,Pvt Ltd,1,92,hit
1941,city_21,0.624,Male,No relevent experience,Full time course,High School,,5,,Pvt Ltd,never,14,not_hit
6669,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,75,not_hit
30752,city_158,0.766,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,8,
4767,city_114,0.926,Male,No relevent experience,,High School,,3,,,1,22,not_hit
30629,city_101,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Early Stage Startup,1,21,hit
19692,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,87,hit
18236,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,1,32,hit
31099,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,1,,,1,28,not_hit
5868,city_84,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,1,16,hit
17629,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,3,101,not_hit
22493,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,2,,,1,64,hit
3588,city_28,0.939,,Has relevent experience,no_enrollment,,,18,50-99,Pvt Ltd,,47,not_hit
16269,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,15,not_hit
25295,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,11,hit
18997,city_136,0.897,,No relevent experience,,,,4,,,,22,not_hit
17843,city_65,0.802,,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,2,not_hit
22458,city_46,0.762,Male,No relevent experience,,High School,,2,,,never,69,not_hit
10767,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,31,not_hit
30728,city_73,0.754,Male,Has relevent experience,Part time course,Masters,STEM,11,500-999,Public Sector,1,2,not_hit
29910,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,Other,17,500-999,Public Sector,2,24,not_hit
1565,city_103,0.92,Male,No relevent experience,Full time course,High School,,6,,NGO,never,56,not_hit
32810,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,14,hit
25531,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,22,hit
15015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,120,hit
8479,city_36,0.893,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,17,not_hit
16254,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,,4,58,hit
28182,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,>4,22,hit
17672,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,Business Degree,15,,,2,23,not_hit
8131,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,4,100,hit
30707,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,314,hit
13067,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,,7,
26100,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,45,hit
13090,city_67,0.855,Male,No relevent experience,,High School,,4,,,never,63,not_hit
28955,city_103,0.92,Male,No relevent experience,Part time course,Graduate,Humanities,<1,500-999,Pvt Ltd,1,13,hit
21981,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,3,
16645,city_16,0.91,Male,Has relevent experience,no_enrollment,,,7,,,3,7,not_hit
29531,city_114,0.926,Female,No relevent experience,Part time course,Graduate,STEM,1,10000+,Pvt Ltd,1,33,hit
27242,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,>4,46,hit
26574,city_101,0.558,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,24,hit
12342,city_143,0.74,,No relevent experience,Full time course,,,<1,Oct-49,Pvt Ltd,3,80,not_hit
11573,city_67,0.855,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,153,hit
13686,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,2,22,hit
5701,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,12,hit
30025,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,82,hit
15654,city_114,0.926,Female,No relevent experience,no_enrollment,Masters,STEM,13,500-999,Public Sector,>4,44,not_hit
1455,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,5,
17528,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,NGO,1,39,hit
9685,city_55,0.739,,Has relevent experience,no_enrollment,Masters,STEM,19,,,>4,13,not_hit
10886,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,4,54,hit
16848,city_90,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,144,hit
14910,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,98,hit
8963,city_103,0.92,Female,Has relevent experience,no_enrollment,High School,,12,,NGO,2,16,not_hit
22987,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,52,hit
18186,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,Oct-49,,4,53,hit
15116,city_55,0.739,,No relevent experience,Full time course,Graduate,STEM,7,,,2,83,hit
3336,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,100-500,NGO,>4,22,hit
29638,city_40,0.776,,Has relevent experience,Full time course,Masters,STEM,8,50-99,Pvt Ltd,2,24,not_hit
29342,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,Pvt Ltd,1,130,hit
22943,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,32,hit
19705,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Early Stage Startup,1,53,hit
7985,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,57,not_hit
4298,city_83,0.923,Male,No relevent experience,Part time course,Graduate,STEM,9,,,>4,4,
22301,city_114,0.926,,No relevent experience,Full time course,Graduate,Arts,6,,,1,25,hit
2188,city_123,0.738,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,2,7,
5982,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,98,not_hit
18962,city_16,0.91,Male,Has relevent experience,Full time course,Masters,Humanities,5,500-999,Pvt Ltd,>4,14,not_hit
1512,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,2,156,hit
8881,city_103,0.92,,Has relevent experience,no_enrollment,High School,,>20,,,>4,33,not_hit
7293,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,>4,49,hit
26381,city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,10,,,1,12,hit
6421,city_16,0.91,Male,Has relevent experience,no_enrollment,,,7,,,1,45,not_hit
3064,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,8,1000-4999,Pvt Ltd,2,308,hit
18377,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,never,2,
2443,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,Oct-49,Pvt Ltd,1,59,not_hit
6924,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,1,Oct-49,Other,1,51,hit
29714,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,2,76,not_hit
1071,city_103,0.92,,No relevent experience,Full time course,High School,,3,50-99,,1,3,not_hit
3411,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Funded Startup,1,11,not_hit
3959,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,92,hit
22405,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,60,hit
2356,city_105,0.794,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,5,
18337,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,Other,10,1000-4999,Pvt Ltd,1,40,not_hit
18452,city_141,0.763,,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,never,97,hit
10224,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,23,not_hit
15884,city_64,0.666,Male,No relevent experience,no_enrollment,Graduate,Business Degree,17,500-999,Pvt Ltd,2,60,hit
26273,city_103,0.92,Female,No relevent experience,Full time course,Graduate,No Major,10,,,never,4,
9842,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,43,not_hit
2628,city_78,0.579,Male,Has relevent experience,no_enrollment,High School,,8,,,1,20,not_hit
20871,city_72,0.795,Male,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,4,52,hit
25204,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,86,hit
81,city_97,0.925,Male,No relevent experience,Full time course,Primary School,,5,,Pvt Ltd,never,46,not_hit
27899,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Humanities,16,10000+,Pvt Ltd,4,18,not_hit
17470,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,2,28,not_hit
9114,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,8,not_hit
21575,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,62,not_hit
28002,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,100-500,NGO,>4,68,hit
17009,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,43,not_hit
13035,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,34,not_hit
16123,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,33,not_hit
2382,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,48,not_hit
27004,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,70,hit
28686,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Pvt Ltd,3,40,hit
7500,city_45,0.89,,No relevent experience,no_enrollment,Graduate,No Major,11,,,2,37,hit
24765,city_100,0.887,,No relevent experience,Full time course,High School,,4,,,1,210,not_hit
29011,city_141,0.763,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,58,not_hit
7734,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Pvt Ltd,1,202,hit
9659,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,5,Oct-49,Funded Startup,3,194,not_hit
4731,city_36,0.893,Male,No relevent experience,no_enrollment,High School,,5,,,never,43,not_hit
5496,city_61,0.913,,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,,1,74,hit
13580,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,>4,107,hit
12315,city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,40,hit
19637,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,111,hit
26549,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,Public Sector,1,164,hit
4146,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,2,,,never,41,not_hit
23346,city_50,0.896,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,103,not_hit
15524,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,18,not_hit
5897,city_41,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,>4,78,not_hit
12271,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1,28,hit
15349,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,52,not_hit
18027,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,2,,,never,12,hit
13299,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,17,not_hit
24538,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,15,hit
14434,city_101,0.558,,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,27,hit
3034,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,7,
10254,city_160,0.92,,No relevent experience,no_enrollment,High School,,6,Oct-49,Pvt Ltd,2,70,not_hit
20097,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,107,not_hit
17232,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,never,3,
7231,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,140,hit
7946,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,6,not_hit
29862,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,NGO,2,74,hit
22485,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,46,hit
3033,city_67,0.855,,Has relevent experience,Full time course,Masters,STEM,12,,,2,91,not_hit
18016,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,6,
22666,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,Oct-49,Pvt Ltd,1,8,
19643,city_90,0.698,Male,Has relevent experience,Part time course,High School,,6,,,1,58,not_hit
1865,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,1,92,not_hit
29089,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,4,24,not_hit
30880,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,7,
29162,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,12,,,1,91,hit
3633,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,11,10000+,Pvt Ltd,2,174,hit
27492,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,never,202,hit
15785,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,14,Oct-49,Pvt Ltd,1,112,hit
29836,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,18,hit
4714,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,1,53,not_hit
13961,city_175,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,,1,53,hit
25210,city_114,0.926,,No relevent experience,Part time course,High School,,4,10000+,Pvt Ltd,2,5,not_hit
23909,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,7,
32773,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,1,182,hit
12254,city_75,0.939,,Has relevent experience,no_enrollment,High School,,10,10000+,Pvt Ltd,2,33,not_hit
24237,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,,1,56,hit
3623,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,56,hit
28551,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,20,,,4,58,hit
10527,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,<10,Public Sector,1,138,hit
32357,city_70,0.698,Female,No relevent experience,Full time course,Primary School,,<1,,Pvt Ltd,never,37,not_hit
10377,city_101,0.558,Male,Has relevent experience,Full time course,Masters,STEM,18,,,1,170,not_hit
24972,city_100,0.887,,No relevent experience,no_enrollment,High School,,2,,,never,214,not_hit
24921,city_28,0.939,Male,Has relevent experience,no_enrollment,,,16,100-500,Pvt Ltd,>4,63,not_hit
29875,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,6,,,1,36,not_hit
32762,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17,,,1,117,hit
13507,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,13,hit
19095,city_50,0.896,,Has relevent experience,no_enrollment,High School,,3,Oct-49,Funded Startup,1,28,not_hit
32452,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,68,hit
27962,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,26,not_hit
14819,city_26,0.698,Male,Has relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,2,45,not_hit
